row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,discounted_sales,order_year,order_month,order_day,ship_year,ship_month,ship_day
6908,CA-2016-140249,2016-09-27,2016-10-03,Standard Class,SW-20455,Shaun Weien,Consumer,Seattle,Washington,98103,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,2,0.2,125.198,0.125,801.2672,2016,9,27,2016,10,3
6909,US-2017-135503,2017-12-10,2017-12-15,Standard Class,JE-16165,Justin Ellison,Corporate,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,0.29,14.76,2017,12,10,2017,12,15
6910,CA-2014-126277,2014-09-13,2014-09-18,Second Class,LH-16900,Lena Hernandez,Consumer,Columbus,Ohio,43229,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.7,-2.0016,-0.8,0.7506,2014,9,13,2014,9,18
6911,US-2017-115301,2017-07-29,2017-08-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,Seattle,Washington,98103,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,0.0,25.5112,0.22,115.96,2017,7,29,2017,8,2
6912,CA-2017-168942,2017-08-01,2017-08-05,Second Class,EM-13960,Eric Murdock,Consumer,San Francisco,California,94109,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0.0,50.3658,0.27,186.54,2017,8,1,2017,8,5
6913,US-2017-128398,2017-05-02,2017-05-05,Second Class,EM-13825,Elizabeth Moffitt,Corporate,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4,0.0,59.0372,0.37,159.56,2017,5,2,2017,5,5
6914,CA-2015-104115,2015-06-12,2015-06-16,Standard Class,JH-15910,Jonathan Howell,Consumer,West Palm Beach,Florida,33407,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,55.984,2,0.2,4.1988,0.075,44.7872,2015,6,12,2015,6,16
6915,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,1,0.2,9.912,0.075,105.728,2014,12,22,2014,12,29
6916,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,60623,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,6,0.8,-31.332,-1.75,3.5808,2014,12,22,2014,12,29
6917,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4,0.2,44.9616,0.3625,99.2256,2014,12,22,2014,12,29
6918,CA-2014-124247,2014-12-16,2014-12-21,Standard Class,SH-20635,Stefanie Holloman,Corporate,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,0.05,1123.136,2014,12,16,2014,12,21
6919,CA-2016-105473,2016-04-16,2016-04-18,Second Class,BM-11785,Bryan Mills,Consumer,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.8,3,0.0,0.864,0.03,28.8,2016,4,16,2016,4,18
6920,CA-2015-102806,2015-05-21,2015-05-28,Standard Class,HG-14965,Henry Goldwyn,Corporate,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24.588,2,0.7,-18.0312,-0.7333,7.3764,2015,5,21,2015,5,28
6921,CA-2017-121706,2017-02-26,2017-03-02,Standard Class,BM-11140,Becky Martin,Consumer,Santa Barbara,California,93101,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,0.0,99.9012,0.28,356.79,2017,2,26,2017,3,2
6922,CA-2017-109211,2017-04-04,2017-04-10,Standard Class,PS-19045,Penelope Sewall,Home Office,New York City,New York,10011,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.98,1,0.0,8.49,0.5,16.98,2017,4,4,2017,4,10
6923,CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,Maurice Satty,Consumer,Auburn,Alabama,36830,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0.0,240.8595,0.49,491.55,2015,3,16,2015,3,19
6924,CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,Maurice Satty,Consumer,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,7.38,2,0.0,3.3948,0.46,7.38,2015,3,16,2015,3,19
6925,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,Janet Lee,Consumer,New York City,New York,10035,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,0.0,10.8836,0.46,23.66,2015,11,30,2015,12,4
6926,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,Janet Lee,Consumer,New York City,New York,10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.408,12,0.2,42.588,0.0625,545.1264,2015,11,30,2015,12,4
6927,CA-2016-140046,2016-07-28,2016-08-03,Standard Class,KM-16660,Khloe Miller,Consumer,Los Angeles,California,90032,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.9,3,0.0,8.694,0.46,18.9,2016,7,28,2016,8,3
6928,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,Ruben Dartt,Consumer,San Francisco,California,94109,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,93.68,4,0.0,25.2936,0.27,93.68,2016,6,23,2016,6,25
6929,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,Ruben Dartt,Consumer,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3,0.0,10.3071,0.47,21.93,2016,6,23,2016,6,25
6930,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,Ruben Dartt,Consumer,San Francisco,California,94109,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.344,7,0.2,97.0137,0.1125,689.8752,2016,6,23,2016,6,25
6931,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,Ruben Dartt,Consumer,San Francisco,California,94109,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,19.98,1,0.0,9.3906,0.47,19.98,2016,6,23,2016,6,25
6932,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,Shui Tom,Consumer,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494,1,0.4,-2.249,-0.1667,8.0964,2014,7,14,2014,7,18
6933,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,Shui Tom,Consumer,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,23.988,2,0.4,-13.993,-0.5833,14.3928,2014,7,14,2014,7,18
6934,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,Shui Tom,Consumer,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2,0.2,1.1994,0.0375,25.5872,2014,7,14,2014,7,18
6935,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,Shui Tom,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584,2,0.2,4.6782,0.1125,33.2672,2014,7,14,2014,7,18
6936,CA-2017-137365,2017-11-30,2017-12-03,Second Class,BP-11095,Bart Pistole,Corporate,El Paso,Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,-0.1125,76.7808,2017,11,30,2017,12,3
6937,CA-2016-129847,2016-09-02,2016-09-04,First Class,TA-21385,Tom Ashbrook,Home Office,Chicago,Illinois,60653,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,0.6,-75.8448,-0.9,33.7088,2016,9,2,2016,9,4
6938,CA-2014-126963,2014-06-15,2014-06-15,Same Day,PS-18760,Pamela Stobb,Consumer,El Paso,Texas,79907,Central,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,36.544,2,0.2,11.8768,0.325,29.2352,2014,6,15,2014,6,15
6939,CA-2016-125094,2016-11-05,2016-11-09,Standard Class,NP-18700,Nora Preis,Consumer,Seattle,Washington,98105,West,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72,4,0.0,52.7692,0.11,479.72,2016,11,5,2016,11,9
6940,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,New York City,New York,10009,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,102.368,2,0.2,37.1084,0.3625,81.8944,2017,6,26,2017,6,30
6941,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,New York City,New York,10009,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5,0.0,8.236,0.29,28.4,2017,6,26,2017,6,30
6942,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,New York City,New York,10009,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88,4,0.0,214.164,0.3,713.88,2017,6,26,2017,6,30
6943,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,New York City,New York,10009,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0.0,31.5192,0.46,68.52,2017,6,26,2017,6,30
6944,CA-2015-139248,2015-07-25,2015-07-30,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Los Angeles,California,90032,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975,0.0625,499.168,2015,7,25,2015,7,30
6945,CA-2014-148369,2014-09-23,2014-09-27,Standard Class,TH-21115,Thea Hudgings,Corporate,Newark,Delaware,19711,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.12,4,0.0,5.4488,0.49,11.12,2014,9,23,2014,9,27
6946,CA-2016-106243,2016-09-30,2016-10-04,Standard Class,GM-14680,Greg Matthias,Consumer,New York City,New York,10011,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,5,0.2,-26.196,-0.05,419.136,2016,9,30,2016,10,4
6947,CA-2015-126466,2015-11-09,2015-11-13,Standard Class,JO-15550,Jesus Ocampo,Home Office,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,0.0,1.1656,0.47,2.48,2015,11,9,2015,11,13
6948,CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Aurora,Illinois,60505,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256,-0.25,176.8192,2015,4,25,2015,4,29
6949,CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Aurora,Illinois,60505,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,-23.7822,-0.1857,89.6406,2015,4,25,2015,4,29
6950,CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,Anne Pryor,Home Office,New York City,New York,10011,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,7,0.2,18.2525,0.3125,46.7264,2017,11,19,2017,11,19
6951,CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,Anne Pryor,Home Office,New York City,New York,10011,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238,-0.3667,47.9844,2017,11,19,2017,11,19
6952,CA-2015-161767,2015-11-20,2015-11-24,Standard Class,GK-14620,Grace Kelly,Corporate,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,0.4,55.9986,0.1167,287.9928,2015,11,20,2015,11,24
6953,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,Henry MacAllister,Consumer,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328,0.35,9.4464,2015,10,2,2015,10,3
6954,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,Henry MacAllister,Consumer,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4,0.2,19.4184,0.3625,42.8544,2015,10,2,2015,10,3
6955,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,Henry MacAllister,Consumer,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,5,0.2,50.396,0.1,403.168,2015,10,2,2015,10,3
6956,CA-2015-115420,2015-04-25,2015-05-02,Standard Class,LS-16945,Linda Southworth,Corporate,Los Angeles,California,90004,West,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2,0.0,9.8164,0.46,21.34,2015,4,25,2015,5,2
6957,CA-2016-157588,2016-07-14,2016-07-19,Standard Class,AR-10570,Anemone Ratner,Consumer,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5,0.0,17.108,0.47,36.4,2016,7,14,2016,7,19
6958,CA-2016-157588,2016-07-14,2016-07-19,Standard Class,AR-10570,Anemone Ratner,Consumer,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,0.3,51.75,2016,7,14,2016,7,19
6959,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,0.0,4.3428,0.28,15.51,2015,9,27,2015,9,29
6960,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,0.0,73.41,0.5,146.82,2015,9,27,2015,9,29
6961,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0.0,6.2208,0.48,12.96,2015,9,27,2015,9,29
6962,CA-2017-162096,2017-11-10,2017-11-10,Same Day,TB-21190,Thomas Brumley,Home Office,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,3,0.0,2.106,0.27,7.8,2017,11,10,2017,11,10
6963,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,5,0.0,4.794,0.47,10.2,2016,7,16,2016,7,20
6964,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,0.0,5.58,0.25,22.32,2016,7,16,2016,7,20
6965,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.086,0.46,24.1,2016,7,16,2016,7,20
6966,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2,0.0,18.2352,0.24,75.98,2016,7,16,2016,7,20
6967,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,0.0,3.1654,0.49,6.46,2016,7,16,2016,7,20
6968,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,9,0.0,28.8576,0.48,60.12,2016,7,16,2016,7,20
6969,CA-2015-110765,2015-10-16,2015-10-20,Second Class,MP-17965,Michael Paige,Corporate,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,0.0,214.4922,0.26,824.97,2015,10,16,2015,10,20
6970,CA-2016-163937,2016-01-10,2016-01-13,Second Class,JB-16000,Joy Bell-,Consumer,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,5,0.0,7.7035,0.31,24.85,2016,1,10,2016,1,13
6971,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,-0.2,10.0992,2017,9,19,2017,9,25
6972,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,0.05,71.6672,2017,9,19,2017,9,25
6973,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495,0.0625,377.536,2017,9,19,2017,9,25
6974,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.938,-0.7667,5.454,2017,9,19,2017,9,25
6975,CA-2017-146185,2017-09-15,2017-09-19,Standard Class,CC-12145,Charles Crestani,Consumer,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,0.2625,25.3952,2017,9,15,2017,9,19
6976,CA-2015-112144,2015-06-28,2015-07-02,Standard Class,CY-12745,Craig Yedwab,Corporate,Gilbert,Arizona,85234,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,0.3375,4.7232,2015,6,28,2015,7,2
6977,CA-2015-112144,2015-06-28,2015-07-02,Standard Class,CY-12745,Craig Yedwab,Corporate,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,4,0.2,46.632,0.075,497.408,2015,6,28,2015,7,2
6978,US-2016-119298,2016-11-25,2016-11-28,First Class,EP-13915,Emily Phan,Consumer,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,0.0,17.994,0.3,59.98,2016,11,25,2016,11,28
6979,CA-2017-155159,2017-11-25,2017-11-29,Second Class,DL-13315,Delfina Latchford,Consumer,Atlanta,Georgia,30318,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87,9,0.0,23.9463,0.49,48.87,2017,11,25,2017,11,29
6980,CA-2017-149076,2017-01-14,2017-01-19,Standard Class,SO-20335,Sean O'Donnell,Consumer,Los Angeles,California,90036,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,5,0.0,69.705,0.45,154.9,2017,1,14,2017,1,19
6981,CA-2014-146990,2014-11-07,2014-11-08,First Class,BP-11095,Bart Pistole,Corporate,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.92,4,0.0,2.8416,0.48,5.92,2014,11,7,2014,11,8
6982,CA-2014-146990,2014-11-07,2014-11-08,First Class,BP-11095,Bart Pistole,Corporate,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828,0.46,30.18,2014,11,7,2014,11,8
6983,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Detroit,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.086,0.46,24.1,2016,9,1,2016,9,5
6984,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Detroit,Michigan,48227,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,1,0.0,2.2828,0.26,8.78,2016,9,1,2016,9,5
6985,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4,0.1,71.162,0.1889,339.066,2016,9,1,2016,9,5
6986,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Detroit,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0.0,14.4648,0.49,29.52,2016,9,1,2016,9,5
6987,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Detroit,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.96,2,0.0,2.99,0.25,11.96,2016,9,1,2016,9,5
6988,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Detroit,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,5,0.0,12.672,0.48,26.4,2016,9,1,2016,9,5
6989,CA-2017-158561,2017-11-11,2017-11-16,Second Class,BB-11545,Brenda Bowman,Corporate,Fort Lauderdale,Florida,33311,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,5,0.2,130.2885,0.1125,926.496,2017,11,11,2017,11,16
6990,CA-2017-165099,2017-12-11,2017-12-13,First Class,DK-13375,Dennis Kane,Consumer,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2,0.8,-3.7584,-2.7,0.2784,2017,12,11,2017,12,13
6991,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,Hampton,Virginia,23666,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,0.0,18.6606,0.42,44.43,2015,11,8,2015,11,13
6992,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,5,0.0,58.812,0.26,226.2,2015,11,8,2015,11,13
6993,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388,0.22,186.54,2015,11,8,2015,11,13
6994,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,Hampton,Virginia,23666,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0.0,79.758,0.3,265.86,2015,11,8,2015,11,13
6995,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,Hampton,Virginia,23666,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,5,0.0,6.975,0.25,27.9,2015,11,8,2015,11,13
6996,CA-2015-166800,2015-11-19,2015-11-26,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,Las Vegas,Nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,0.0,8.3916,0.27,31.08,2015,11,19,2015,11,26
6997,CA-2017-117443,2017-12-23,2017-12-25,Second Class,JB-15400,Jennifer Braxton,Corporate,Rockford,Illinois,61107,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,4,0.8,-22.144,-1.6,2.768,2017,12,23,2017,12,25
6998,CA-2017-117443,2017-12-23,2017-12-25,Second Class,JB-15400,Jennifer Braxton,Corporate,Rockford,Illinois,61107,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,175.872,4,0.2,63.7536,0.3625,140.6976,2017,12,23,2017,12,25
6999,US-2016-134369,2016-09-16,2016-09-22,Standard Class,BC-11125,Becky Castell,Home Office,Laguna Niguel,California,92677,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2,0.0,6.3504,0.49,12.96,2016,9,16,2016,9,22
7000,CA-2017-123687,2017-05-26,2017-05-29,First Class,KC-16675,Kimberly Carter,Corporate,Louisville,Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,0.0,62.532,0.3,208.44,2017,5,26,2017,5,29
7001,CA-2017-123687,2017-05-26,2017-05-29,First Class,KC-16675,Kimberly Carter,Corporate,Louisville,Kentucky,40214,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2,0.0,0.7728,0.03,25.76,2017,5,26,2017,5,29
7002,CA-2015-104871,2015-03-30,2015-04-03,Standard Class,DR-12940,Daniel Raglin,Home Office,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,0.3,-110.0232,-0.3,256.7208,2015,3,30,2015,4,3
